GROSS_SPA,NET_SPA,NET_SUBMITTED,REQUESTER_CODE,FDR_VERSION,DOC_DATE,PE_NO,DOC_TYPE,PROC_NAME,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
20.47,9.93,9.93,EMPL,2,11-OCT-22,736.592,PA,2022/0134(COD),RCST,COD,AHE,EMPL,EMPL
123.25,45.9,45.9,LIBE,1,08-DEC-22,739.731,AM,2022/0134(COD),RCST,COD,MHE,LIBE,LIBE
153.68,58.46,56.31,LIBE,7,08-DEC-22,739.731,AM,2022/0134(COD),RCST,COD,MHE,LIBE,LIBE
82.38,30.17,39.46,DG1-DEPOT,7,31-MAR-23,738.503,RR,2022/0134(COD),RCST,COD,MHE,LIBE,LIBE
4.22,1.5,1.5,JURI,2,23-MAR-23,745.458,AL,2022/0134(COD),RCST,COD,OAR,JURI,JURI
2.91,1.95,1.95,JURI,2,08-MAR-23,745.271,CM,2022/0134(COD),RCST,COD,OAR,JURI,JURI
101.32,49.53,49.53,ECON,4,20-FEB-23,742.518,AM,2022/2061(INI),ANRE,INI,MAIN,ECON,ECON
7.44,6.54,6.54,ECON,4,14-DEC-22,739.749,PR,2022/2061(INI),ANRE,INI,MAIN,ECON,ECON
26.97,19.39,19.39,DG1-DEPOT,7,04-MAY-23,739.749,RR,2022/2061(INI),ANRE,INI,MAIN,ECON,ECON
52.15,34.95,34.95,ITRE,6,09-SEP-22,736.369,AM,2022/2063(INI),IMPL,INI,MAIN,ITRE,ITRE
31.26,18.94,18.94,DG1-DEPOT,3,03-NOV-22,734.459,RR,2022/2063(INI),IMPL,INI,MAIN,ITRE,ITRE
9.19,8.35,8.35,DG1,9,19-OCT-22,735.741,RE,2022/2809(RSP),RESQ,RSP,MAIN,PETI,PETI
24.78,22.08,22.08,CONT,4,20-SEP-22,736.525,PR,2022/0807(NLE),APPO,NLE,MAIN,CONT,CONT
25.27,7.03,7.03,DG1-DEPOT,1,07-OCT-22,736.525,RR,2022/0807(NLE),APPO,NLE,MAIN,CONT,CONT
4.03,1.53,1.53,DG1-DEPOT,1,14-NOV-22,737.345,RR,2022/0257(NLE),APPE,NLE,MAIN,INTA,INTA
2.9,1.62,1.62,INTA,1,17-OCT-22,737.345,PR,2022/0257(NLE),APPE,NLE,MAIN,INTA,INTA
6.8,2.61,2.61,DG1-DEPOT,1,06-FEB-23,740.734,RR,2022/0301(NLE),APPE,NLE,MAIN,LIBE,LIBE
5.07,2.56,2.56,LIBE,1,18-JAN-23,740.734,PR,2022/0301(NLE),APPE,NLE,MAIN,LIBE,LIBE
0.96,0.66,0.66,LIBE,1,02-FEB-23,742.307,AM,2022/0301(NLE),APPE,NLE,MAIN,LIBE,LIBE
7.77,6.78,6.78,AFET,6,18-JAN-23,740.724,PR,2022/2196(INI),INIT,INI,MAIN,AFET,AFET
70.41,38.57,38.57,AFET,6,15-FEB-23,742.366,AM,2022/2196(INI),INIT,INI,MAIN,AFET,AFET
27.75,18.55,18.55,DG1-DEPOT,4,28-MAR-23,740.724,RR,2022/2196(INI),INIT,INI,MAIN,AFET,AFET
76.8,36.89,36.89,AFET,4,06-SEP-23,752.855,AM,2022/2197(INI),INIT,INI,MAIN,AFET,AFET
34.98,19.02,19.57,DG1-DEPOT,2,23-NOV-23,751.831,RR,2022/2197(INI),INIT,INI,MAIN,AFET,AFET
20.26,11.88,11.88,CULT,4,05-JUN-23,749.262,AM,2022/2198(INI),INIT,INI,AVI,CULT,CULT
7.15,5.48,5.48,CULT,4,27-APR-23,746.918,AD,2022/2198(INI),INIT,INI,AVI,CULT,CULT
8.78,7.08,8.2,IMCO,3,04-AUG-23,751.902,PR,2022/2198(INI),INIT,INI,MAIN,IMCO,IMCO
1.3,1.11,1.11,CULT,2,27-APR-23,746.918,PA,2022/2198(INI),INIT,INI,AVI,CULT,CULT
70.15,31.8,31.8,IMCO,3,26-SEP-23,753.642,AM,2022/2198(INI),INIT,INI,MAIN,IMCO,IMCO
15.91,10.4,13.0,DG1-DEPOT,4,29-NOV-23,751.902,RR,2022/2198(INI),INIT,INI,MAIN,IMCO,IMCO
88.11,41.67,41.67,AFET,5,03-APR-23,739.816,AM,2022/2199(INI),ANRE,INI,MAIN,AFET,AFET
26.15,19.84,19.84,DG1-DEPOT,3,23-MAY-23,739.812,RR,2022/2199(INI),ANRE,INI,MAIN,AFET,AFET
8.2,6.53,6.53,AFET,5,07-MAR-23,739.812,PR,2022/2199(INI),ANRE,INI,MAIN,AFET,AFET
136.51,74.42,74.42,AFET,6,11-APR-23,746.699,AM,2022/2200(INI),ANRE,INI,MAIN,AFET,AFET
9.74,8.26,8.26,AFET,5,10-MAR-23,745.251,PR,2022/2200(INI),ANRE,INI,MAIN,AFET,AFET
38.65,28.45,28.45,DG1-DEPOT,6,28-JUN-23,745.251,RR,2022/2200(INI),ANRE,INI,MAIN,AFET,AFET
9.99,7.09,7.09,AFET,7,25-JAN-23,739.814,PR,2022/2201(INI),ANRE,INI,MAIN,AFET,AFET
96.49,48.39,48.39,AFET,5,16-FEB-23,739.818,AM,2022/2201(INI),ANRE,INI,MAIN,AFET,AFET
35.02,20.46,21.64,DG1-DEPOT,6,27-APR-23,739.814,RR,2022/2201(INI),ANRE,INI,MAIN,AFET,AFET
82.22,38.65,38.65,AFET,7,06-JUL-23,751.625,AM,2022/2202(INI),ANRE,INI,MAIN,AFET,AFET
7.15,5.21,5.21,AFET,4,12-JUN-23,749.915,PR,2022/2202(INI),ANRE,INI,MAIN,AFET,AFET
29.69,20.52,20.52,DG1-DEPOT,2,20-SEP-23,749.915,RR,2022/2202(INI),ANRE,INI,MAIN,AFET,AFET
108.9,56.66,56.66,AFET,6,03-APR-23,739.817,AM,2022/2203(INI),ANRE,INI,MAIN,AFET,AFET
9.36,7.5,7.5,AFET,4,06-MAR-23,739.813,PR,2022/2203(INI),ANRE,INI,MAIN,AFET,AFET
1.6,1.47,2.76,AGRI,1,03-FEB-23,742.393,AL,2022/0252M(NLE),MR,NLE,AVI,AGRI,AGRI
6.14,5.32,5.32,AFET,5,02-FEB-23,742.304,PR,2022/0252M(NLE),MR,NLE,MAIN,AFET,AFET
27.88,16.9,16.91,AFET,4,08-MAR-23,745.258,AM,2022/0252M(NLE),MR,NLE,MAIN,AFET,AFET
16.3,9.83,9.83,DG1-DEPOT,1,24-MAY-23,742.304,RR,2022/0252M(NLE),MR,NLE,MAIN,AFET,AFET
24.71,15.93,15.93,AFET,6,15-MAR-23,745.338,AM,2022/0221M(NLE),MR,NLE,MAIN,AFET,AFET
6.17,5.03,5.03,AFET,3,20-FEB-23,742.309,PR,2022/0221M(NLE),MR,NLE,MAIN,AFET,AFET
2.39,2.25,2.25,AGRI,1,03-FEB-23,742.389,AL,2022/0221M(NLE),MR,NLE,AVI,AGRI,AGRI
16.03,8.77,8.77,DG1-DEPOT,1,25-MAY-23,742.309,RR,2022/0221M(NLE),MR,NLE,MAIN,AFET,AFET
28.58,20.34,20.34,DG1-DEPOT,4,05-JUL-23,745.525,RR,2022/2207(INI),INIT,INI,MAIN,EMPL,EMPL
88.96,49.18,50.54,EMPL,7,05-MAY-23,746.991,AM,2022/2207(INI),INIT,INI,MAIN,EMPL,EMPL
10.79,8.8,9.23,EMPL,14,31-MAR-23,745.525,PR,2022/2207(INI),INIT,INI,MAIN,EMPL,EMPL
2.95,2.64,2.64,AGRI,2,17-JUL-23,751.819,AL,2023/0049(COD),LEG,COD,AVI,AGRI,AGRI
44.75,18.63,18.63,IMCO,2,06-SEP-23,752.85,AM,2023/0049(COD),LEG,COD,MAIN,IMCO,IMCO
34.31,13.55,13.55,DG1-DEPOT,1,01-NOV-23,749.998,RR,2023/0049(COD),LEG,COD,MAIN,IMCO,IMCO
18.3,8.76,8.96,IMCO,2,19-JUN-23,749.998,PR,2023/0049(COD),LEG,COD,MAIN,IMCO,IMCO
1.91,0.69,0.69,INTA,1,15-MAR-23,745.337,PR,2023/0063(COD),LEG,COD,MAIN,INTA,INTA
3.19,1.55,1.55,DG1-DEPOT,1,28-APR-23,745.337,RR,2023/0063(COD),LEG,COD,MAIN,INTA,INTA
3.72,2.14,2.14,DG1-DEPOT,1,12-SEP-23,749.195,RR,2023/0095(COD),LEG,COD,MAIN,ENVI,ENVI
4.51,3.31,3.31,ENVI,2,14-JUN-23,749.195,PR,2023/0095(COD),LEG,COD,MAIN,ENVI,ENVI
35.13,13.62,13.62,CONT,5,16-DEC-23,755.971,AM,2023/0156(COD),LEG,COD,AVI,CONT,CONT
143.07,51.64,74.08,DG1-DEPOT,5,26-FEB-24,755.046,RR,2023/0156(COD),LEG,COD,MHE,IMCO,IMCO
17.26,8.82,8.82,CONT,3,16-NOV-23,755.97,PA,2023/0156(COD),LEG,COD,AVI,CONT,CONT
163.07,64.9,64.9,IMCO,7,16-NOV-23,756.213,AM,2023/0156(COD),LEG,COD,MHE,IMCO,IMCO
89.55,39.03,39.03,INTA,5,05-DEC-23,757.189,AM,2023/0156(COD),LEG,COD,AHE,INTA,INTA
12.38,6.37,6.37,BUDG,1,20-OCT-23,753.728,PA,2023/0156(COD),LEG,COD,AVI,BUDG,BUDG
25.49,7.53,8.05,BUDG,2,20-OCT-23,753.728,AD,2023/0156(COD),LEG,COD,AVI,BUDG,BUDG
38.71,10.67,10.67,CONT,1,16-NOV-23,755.97,AD,2023/0156(COD),LEG,COD,AVI,CONT,CONT
17.25,3.89,1.0,CONT,1,16-NOV-23,755.97,PA,2023/0156(COD),LEG,COD,AVI,CONT,CONT
37.61,10.08,10.08,CONT,2,16-NOV-23,755.97,AD,2023/0156(COD),LEG,COD,AVI,CONT,CONT
75.16,35.82,35.98,IMCO,4,30-OCT-23,755.046,PR,2023/0156(COD),LEG,COD,MHE,IMCO,IMCO
72.08,31.67,34.38,INTA,2,09-NOV-23,756.044,PA,2023/0156(COD),LEG,COD,AHE,INTA,INTA
110.06,33.87,37.29,INTA,2,09-NOV-23,756.044,AD,2023/0156(COD),LEG,COD,AHE,INTA,INTA
19.72,8.16,8.16,BUDG,2,30-NOV-23,754.944,AM,2023/0156(COD),LEG,COD,AVI,BUDG,BUDG
6.3,5.28,5.28,ENVI,4,19-JUL-23,751.596,RD,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
0.99,0.91,0.91,ENVI,2,19-JUL-23,751.585,QO,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
1.23,1.08,1.08,ENVI,10,19-JUL-23,751.595,QO,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
2.52,1.19,1.19,DG1,2,19-JUL-23,751.596,AM,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
56.72,33.31,33.31,ENVI,3,25-SEP-23,752.991,AM,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
21.19,13.83,13.83,DG1,5,19-JUL-23,751.596,RE,2023/2720(RSP),RESQ,RSP,MAIN,ENVI,ENVI
6.17,2.21,2.21,DG1,2,14-JUL-23,751.782,AM,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
1.47,0.64,0.64,DG1,2,14-JUL-23,751.782,AM,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
5.58,1.81,1.81,DG1,2,14-JUL-23,751.782,AM,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
61.21,27.05,27.05,LIBE,4,06-SEP-23,752.839,AM,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
9.7,8.52,9.26,LIBE,4,14-JUL-23,751.782,RD,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
17.47,6.24,6.24,DG1,5,14-JUL-23,751.782,RE,2023/2729(RSP),DECL,RSP,MAIN,LIBE,LIBE
5.84,3.46,3.46,DG1,4,22-FEB-24,758.769,RE,2024/2540(RSP),DECL,RSP,MAIN,PETI,PETI
5.81,5.35,5.35,PETI,5,22-FEB-24,758.769,RD,2024/2540(RSP),DECL,RSP,MAIN,PETI,PETI
3.39,1.48,1.48,DG1-DEPOT,1,21-MAR-24,759.751,RR,2024/0901(NLE),APPO,NLE,MAIN,ECON,ECON
2.76,1.07,1.07,ECON,2,14-MAR-24,759.751,PR,2024/0901(NLE),APPO,NLE,MAIN,ECON,ECON
53.62,20.18,20.18,ENVI,6,15-SEP-22,736.396,AD,2022/0092(COD),LEG,COD,AHE,ENVI,ENVI
34.75,26.02,26.02,IMCO,2,29-SEP-22,736.537,PR,2022/0092(COD),LEG,COD,MHE,IMCO,IMCO
20.23,15.47,15.47,ENVI,4,15-SEP-22,736.396,PA,2022/0092(COD),LEG,COD,AHE,ENVI,ENVI
156.06,88.7,88.7,ENVI,6,14-OCT-22,737.299,AM,2022/0092(COD),LEG,COD,AHE,ENVI,ENVI
161.18,70.22,72.86,IMCO,10,24-NOV-22,737.362,AM,2022/0092(COD),LEG,COD,MHE,IMCO,IMCO
2.25,2.07,2.09,ECR,3,29-SEP-22,736.537,NT,2022/0092(COD),LEG,COD,MHE,IMCO,IMCO
45.81,19.64,33.97,DG1-DEPOT,2,31-MAR-23,736.537,RR,2022/0092(COD),LEG,COD,MHE,IMCO,IMCO
154.47,79.1,79.1,ENVI,2,05-JUL-22,734.099,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
154.49,50.7,50.7,ENVI,4,05-JUL-22,734.099,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
52.03,35.51,35.51,DG1,12,11-MAY-22,731.631,RE,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
0.57,0.31,0.5,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
0.65,0.49,0.5,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
5.66,2.69,2.69,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
0.3,0.17,0.5,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
6.81,3.45,3.45,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
1.42,1.01,1.01,DG1,2,11-MAY-22,731.631,AM,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
10.9,7.27,7.27,ENVI,4,11-MAY-22,731.631,RD,2022/2673(RSP),RESQ,RSP,MAIN,ENVI,ENVI
1.44,0.73,1.2,AFET,1,02-FEB-23,742.318,PR,2022/0252(NLE),APPE,NLE,MAIN,AFET,AFET
3.27,1.98,1.98,DG1-DEPOT,1,24-MAY-23,742.318,RR,2022/0252(NLE),APPE,NLE,MAIN,AFET,AFET
6.94,3.07,3.07,LIBE,1,25-APR-23,746.882,AD,2022/0379(COD),LEG,COD,AHE,LIBE,LIBE
55.87,25.23,83.55,DG1-DEPOT,2,27-JUL-23,745.497,RR,2022/0379(COD),LEG,COD,MHE,ITRE,ITRE
88.26,40.12,40.12,ITRE,6,03-MAY-23,746.974,AM,2022/0379(COD),LEG,COD,MHE,ITRE,ITRE
15.5,7.9,7.9,IMCO,2,03-APR-23,745.487,PA,2022/0379(COD),LEG,COD,AVI,IMCO,IMCO
16.91,8.72,8.72,LIBE,4,26-MAY-23,749.116,AM,2022/0379(COD),LEG,COD,AHE,LIBE,LIBE
6.66,3.0,3.0,LIBE,1,25-APR-23,746.882,PA,2022/0379(COD),LEG,COD,AHE,LIBE,LIBE
43.21,13.46,13.46,IMCO,4,03-APR-23,745.487,AD,2022/0379(COD),LEG,COD,AVI,IMCO,IMCO
17.3,9.6,9.78,ITRE,3,28-MAR-23,745.497,PR,2022/0379(COD),LEG,COD,MHE,ITRE,ITRE
40.98,16.38,16.38,IMCO,6,04-MAY-23,746.733,AM,2022/0379(COD),LEG,COD,AVI,IMCO,IMCO
4.94,1.83,1.83,DG1-DEPOT,1,19-SEP-23,751.608,RR,2023/0252(COD),LEG,COD,MAIN,INTA,INTA
3.69,2.28,2.28,INTA,1,13-JUL-23,751.608,PR,2023/0252(COD),LEG,COD,MAIN,INTA,INTA
109.74,49.72,49.72,LIBE,7,14-DEC-23,757.368,AM,2023/0202(COD),LEG,COD,MAIN,LIBE,LIBE
46.83,19.84,19.84,JURI,6,29-NOV-23,756.348,PA,2023/0202(COD),LEG,COD,AVI,JURI,JURI
57.18,17.01,17.01,JURI,3,29-NOV-23,756.348,AD,2023/0202(COD),LEG,COD,AVI,JURI,JURI
91.03,35.08,44.62,DG1-DEPOT,8,19-FEB-24,755.005,RR,2023/0202(COD),LEG,COD,MAIN,LIBE,LIBE
92.97,50.32,50.32,LIBE,3,09-NOV-23,755.005,PR,2023/0202(COD),LEG,COD,MAIN,LIBE,LIBE
50.92,19.53,20.0,JURI,1,15-DEC-23,757.872,AM,2023/0202(COD),LEG,COD,AVI,JURI,JURI
169.71,71.69,71.69,EMPL,3,10-JUN-22,732.905,AM,2021/0414(COD),LEG,COD,MAIN,EMPL,EMPL
145.97,68.47,68.47,EMPL,4,10-JUN-22,732.906,AM,2021/0414(COD),LEG,COD,MAIN,EMPL,EMPL
255.55,95.08,95.08,EMPL,2,10-JUN-22,732.875,AM,2021/0414(COD),LEG,COD,MAIN,EMPL,EMPL
98.82,48.69,48.95,TRAN,4,23-JUN-22,734.196,AM,2021/0414(COD),LEG,COD,AVI,TRAN,TRAN
108.32,58.37,58.37,EMPL,4,03-MAY-22,731.497,PR,2021/0414(COD),LEG,COD,MAIN,EMPL,EMPL
42.13,15.47,15.47,TRAN,3,19-MAY-22,732.626,AD,2021/0414(COD),LEG,COD,AVI,TRAN,TRAN
122.88,60.59,70.64,DG1-DEPOT,3,21-DEC-22,731.497,RR,2021/0414(COD),LEG,COD,MAIN,EMPL,EMPL
12.74,7.26,7.26,TRAN,2,19-MAY-22,732.626,PA,2021/0414(COD),LEG,COD,AVI,TRAN,TRAN
117.21,41.42,41.42,LIBE,5,14-JUL-22,735.476,AM,2021/0411(COD),LEG,COD,MAIN,LIBE,LIBE
14.42,6.44,6.44,CONT,3,30-MAY-22,732.691,PA,2021/0411(COD),LEG,COD,AVI,CONT,CONT
16.24,5.17,5.17,CONT,1,30-MAY-22,732.691,AD,2021/0411(COD),LEG,COD,AVI,CONT,CONT
68.55,32.92,32.92,LIBE,7,07-JUN-22,732.767,PR,2021/0411(COD),LEG,COD,MAIN,LIBE,LIBE
13.4,5.14,5.14,CONT,3,21-JUN-22,734.193,AM,2021/0411(COD),LEG,COD,AVI,CONT,CONT
93.1,30.88,30.88,DG1-DEPOT,1,13-OCT-22,732.767,RR,2021/0411(COD),LEG,COD,MAIN,LIBE,LIBE
39.1,27.99,27.99,PETI,15,19-JUL-22,734.076,PR,2022/2024(INI),ANRE,INI,MAIN,PETI,PETI
68.46,29.08,29.08,PETI,3,29-SEP-22,736.591,AM,2022/2024(INI),ANRE,INI,MAIN,PETI,PETI
51.0,21.38,21.38,DG1-DEPOT,1,26-OCT-22,734.076,RR,2022/2024(INI),ANRE,INI,MAIN,PETI,PETI
4.29,3.68,3.68,AFET,5,11-MAY-22,731.773,PA,2022/2025(INI),OUTDEC,INI,AVI,AFET,AFET
94.62,45.16,45.16,LIBE,3,19-MAY-22,732.613,AM,2022/2025(INI),OUTDEC,INI,MAIN,LIBE,LIBE
9.58,6.23,6.23,AFET,4,11-MAY-22,731.773,AD,2022/2025(INI),OUTDEC,INI,AVI,AFET,AFET
11.38,10.29,10.29,LIBE,3,21-APR-22,731.6,PR,2022/2025(INI),OUTDEC,INI,MAIN,LIBE,LIBE
11.65,7.26,7.26,AFET,4,24-MAY-22,732.657,AM,2022/2025(INI),OUTDEC,INI,AVI,AFET,AFET
34.26,20.64,20.64,DG1-DEPOT,2,28-JUN-22,731.6,RR,2022/2025(INI),OUTDEC,INI,MAIN,LIBE,LIBE
81.7,30.98,30.98,ECON,4,16-NOV-22,738.624,AM,2022/0074(COD),LEG,COD,MAIN,ECON,ECON
81.02,41.82,41.82,ECON,5,11-OCT-22,736.678,PR,2022/0074(COD),LEG,COD,MAIN,ECON,ECON
63.15,36.86,61.09,DG1-DEPOT,3,06-MAR-23,736.678,RR,2022/0074(COD),LEG,COD,MAIN,ECON,ECON
65.44,47.85,51.22,DG1-DEPOT,5,02-DEC-22,736.536,RR,2022/2048(INI),ANRE,INI,MAIN,AFET,AFET
8.38,7.45,7.45,AFET,2,20-SEP-22,736.536,PR,2022/2048(INI),ANRE,INI,MAIN,AFET,AFET
8.16,5.47,5.47,AFCO,1,25-OCT-22,732.808,AM,2022/2048(INI),ANRE,INI,AVI,AFCO,AFCO
2.01,1.56,1.56,AFCO,5,13-OCT-22,736.728,PA,2022/2048(INI),ANRE,INI,AVI,AFCO,AFCO
5.96,3.85,3.85,AFCO,2,13-OCT-22,736.728,AD,2022/2048(INI),ANRE,INI,AVI,AFCO,AFCO
215.37,112.85,112.85,AFET,10,24-OCT-22,737.377,AM,2022/2048(INI),ANRE,INI,MAIN,AFET,AFET
5.4,2.97,3.46,EMPL,1,16-SEP-22,735.788,AL,2022/2051(INL),LEGINI,INL,AVI,EMPL,EMPL
3.01,2.17,2.17,AGRI,1,20-JUL-22,734.266,AD,2022/2051(INL),LEGINI,INL,AVI,AGRI,AGRI
2.97,1.94,1.94,ITRE,2,24-JAN-23,740.662,AL,2022/2051(INL),LEGINI,INL,AVI,ITRE,ITRE
1.34,0.97,0.97,AGRI,1,20-JUL-22,734.266,PA,2022/2051(INL),LEGINI,INL,AVI,AGRI,AGRI
50.68,24.4,24.4,AFET,5,30-SEP-22,736.669,AM,2022/2051(INL),LEGINI,INL,AVI,AFET,AFET
12.7,8.49,8.49,AFET,1,06-SEP-22,735.826,AD,2022/2051(INL),LEGINI,INL,AVI,AFET,AFET
26.98,14.42,15.01,AGRI,4,12-OCT-22,735.624,AM,2022/2051(INL),LEGINI,INL,AVI,AGRI,AGRI
2.95,2.68,2.68,AFET,1,06-SEP-22,735.826,PA,2022/2051(INL),LEGINI,INL,AVI,AFET,AFET
7.3,5.78,5.78,FEMM,1,28-SEP-22,736.54,PA,2022/2051(INL),LEGINI,INL,AVI,FEMM,FEMM
15.48,8.4,8.4,BUDG,4,17-JAN-23,740.74,AM,2022/2051(INL),LEGINI,INL,AVI,BUDG,BUDG
2.73,1.9,1.9,CULT,1,19-JUL-22,735.503,AD,2022/2051(INL),LEGINI,INL,AVI,CULT,CULT
1.25,0.94,0.94,ECON,1,06-OCT-22,736.556,PA,2022/2051(INL),LEGINI,INL,AVI,ECON,ECON
30.31,15.95,15.95,FEMM,5,13-OCT-22,736.691,AM,2022/2051(INL),LEGINI,INL,AVI,FEMM,FEMM
6.19,5.65,5.65,LIBE,2,15-NOV-22,736.602,PA,2022/2051(INL),LEGINI,INL,AVI,LIBE,LIBE
3.59,1.63,1.63,ENVI,3,15-DEC-22,737.338,AL,2022/2051(INL),LEGINI,INL,AVI,ENVI,ENVI
38.6,23.99,23.99,ECON,4,11-NOV-22,738.602,AM,2022/2051(INL),LEGINI,INL,AVI,ECON,ECON
3.35,2.28,2.28,EMPL,2,16-SEP-22,735.788,AL,2022/2051(INL),LEGINI,INL,AVI,EMPL,EMPL
1.46,1.19,1.19,PETI,1,13-SEP-22,736.466,PA,2022/2051(INL),LEGINI,INL,AVI,PETI,PETI
13.63,8.16,8.16,CULT,1,08-SEP-22,736.378,AM,2022/2051(INL),LEGINI,INL,AVI,CULT,CULT
29.41,13.6,13.6,EMPL,6,17-OCT-22,736.533,AM,2022/2051(INL),LEGINI,INL,AVI,EMPL,EMPL
2.5,1.74,1.74,CONT,2,31-JAN-23,742.305,AL,2022/2051(INL),LEGINI,INL,AVI,CONT,CONT
7.73,5.94,5.94,ECON,1,06-OCT-22,736.556,AD,2022/2051(INL),LEGINI,INL,AVI,ECON,ECON
12.68,8.61,9.1,LIBE,2,15-NOV-22,736.602,AD,2022/2051(INL),LEGINI,INL,AVI,LIBE,LIBE
4.31,3.02,3.02,BUDG,1,06-DEC-22,739.657,AD,2022/2051(INL),LEGINI,INL,AVI,BUDG,BUDG
13.45,8.0,8.0,PETI,1,25-OCT-22,737.484,AM,2022/2051(INL),LEGINI,INL,AVI,PETI,PETI
1.4,1.17,1.17,CULT,1,19-JUL-22,735.503,PA,2022/2051(INL),LEGINI,INL,AVI,CULT,CULT
62.4,28.7,28.7,LIBE,6,14-DEC-22,739.796,AM,2022/2051(INL),LEGINI,INL,AVI,LIBE,LIBE
1.57,1.27,1.27,BUDG,1,06-DEC-22,739.657,PA,2022/2051(INL),LEGINI,INL,AVI,BUDG,BUDG
11.61,7.35,7.35,FEMM,1,28-SEP-22,736.54,AD,2022/2051(INL),LEGINI,INL,AVI,FEMM,FEMM
2.87,2.52,2.52,ENVI,1,15-DEC-22,737.338,AL,2022/2051(INL),LEGINI,INL,AVI,ENVI,ENVI
79.65,34.91,33.89,AFCO,1,03-OCT-23,753.699,AM,2022/2051(INL),LEGINI,INL,MAIN,AFCO,AFCO
45.13,20.32,20.76,AFCO,1,03-OCT-23,753.742,AM,2022/2051(INL),LEGINI,INL,MAIN,AFCO,AFCO
56.26,25.74,25.74,AFCO,1,03-OCT-23,753.699,AM,2022/2051(INL),LEGINI,INL,MAIN,AFCO,AFCO
113.77,58.53,58.49,AFCO,2,22-AUG-23,746.741,PR,2022/2051(INL),LEGINI,INL,MAIN,AFCO,AFCO
114.95,33.35,58.42,DG1-DEPOT,7,27-OCT-23,746.741,RR,2022/2051(INL),LEGINI,INL,MAIN,AFCO,AFCO
16.32,10.75,10.75,CONT,3,20-JAN-23,737.496,PR,2022/2117(DEC),DISCH,DEC,MAIN,CONT,CONT
1.96,1.55,1.55,LIBE,1,14-DEC-22,739.535,PA,2022/2117(DEC),DISCH,DEC,AVI,LIBE,LIBE
14.26,6.97,6.97,LIBE,1,18-JAN-23,740.768,AM,2022/2117(DEC),DISCH,DEC,AVI,LIBE,LIBE
6.18,3.72,3.72,LIBE,2,14-DEC-22,739.535,AD,2022/2117(DEC),DISCH,DEC,AVI,LIBE,LIBE
2.79,1.09,1.09,CONT,1,21-FEB-23,742.589,AM,2022/2117(DEC),DISCH,DEC,MAIN,CONT,CONT
17.59,7.54,10.64,DG1-DEPOT,2,29-MAR-23,737.496,RR,2022/2117(DEC),DISCH,DEC,MAIN,CONT,CONT
30.25,21.63,21.63,CONT,5,20-JAN-23,738.413,PR,2022/2135(DEC),DISCH,DEC,MAIN,CONT,CONT
3.39,2.23,2.23,DEVE,1,30-NOV-22,739.544,AD,2022/2135(DEC),DISCH,DEC,AVI,DEVE,DEVE
19.16,7.58,7.58,CONT,2,20-FEB-23,742.568,AM,2022/2135(DEC),DISCH,DEC,MAIN,CONT,CONT
9.31,4.63,4.63,DEVE,1,20-DEC-22,739.869,AM,2022/2135(DEC),DISCH,DEC,AVI,DEVE,DEVE
1.33,1.03,1.03,DEVE,1,30-NOV-22,739.544,PA,2022/2135(DEC),DISCH,DEC,AVI,DEVE,DEVE
39.75,17.33,17.33,DG1-DEPOT,1,29-MAR-23,738.413,RR,2022/2135(DEC),DISCH,DEC,MAIN,CONT,CONT
21.61,11.3,11.3,DG1-DEPOT,4,07-NOV-23,751.56,RR,2022/2143(INI),IMPL,INI,MAIN,JURI,CJ22
13.68,12.8,13.31,CJ22,3,04-JUL-23,751.56,PR,2022/2143(INI),IMPL,INI,MAIN,JURI,CJ22
100.08,47.48,46.19,CJ22,4,06-SEP-23,752.807,AM,2022/2143(INI),IMPL,INI,MAIN,JURI,CJ22
49.81,23.54,23.54,CJ22,1,06-SEP-23,752.807,AM,2022/2143(INI),IMPL,INI,MAIN,JURI,CJ22
